户型,楼层,面积,装修情况,价格,小区,区域,房屋朝向,配置电梯,挂牌时间,房屋用途,单价
2室2厅,中楼层/共30层,190.4,平层/精装,998.0,旺座中心公寓,朝阳,南,有,2021年08月23日 ,普通住宅 ,52415.97
2室2厅,低楼层/共15层,84.77,平层/简装,459.0,朝阳新城六区,朝阳,南,有,2021年08月22日 ,普通住宅 ,54146.51
2室1厅,中楼层/共6层,71.95,平层/精装,535.0,花家地北里,朝阳,南北,无,2021年08月22日 ,普通住宅 ,74357.19
2室1厅,低楼层/共30层,116.21,平层/精装,845.0,远洋天地二期,朝阳,西南,有,2021年08月21日 ,普通住宅 ,72713.19
2室2厅,顶层/共18层,152.87,平层/精装,1630.0,泛海国际碧海园,朝阳,南北,有,2021年08月21日 ,普通住宅 ,106626.55
2室1厅,中楼层/共5层,55.21,平层/其他,475.0,北沙滩1号院,朝阳,南北,无,2021年08月21日 ,普通住宅 ,86035.14
2室1厅,高楼层/共6层,75.24,平层/精装,345.0,京通苑,朝阳,南北,无,2021年08月19日 ,普通住宅 ,45853.27
2室1厅,中楼层/共21层,116.94,平层/精装,510.0,大成国际,朝阳,西南,有,2021年08月19日 ,公寓 ,43612.11
2室1厅,低楼层/共28层,88.17,平层/精装,890.0,首城国际D区,朝阳,南,有,2021年08月18日 ,普通住宅 ,100941.36
2室1厅,顶层/共9层,74.93,平层/精装,575.0,炫特嘉园一期,朝阳,南北,有,2021年08月18日 ,普通住宅 ,76738.29
2室1厅,中楼层/共4层,45.68,平层/简装,275.0,延静里中街,朝阳,南,无,2021年08月18日 ,普通住宅 ,60201.4
2室2厅,中楼层/共21层,84.98,平层/精装,540.0,世纪东方城,朝阳,南,有,2021年08月18日 ,普通住宅 ,63544.36
2室1厅,高楼层/共11层,97.4,平层/精装,795.0,中海城南区,朝阳,南北,有,2021年08月18日 ,普通住宅 ,81622.18
2室1厅,中楼层/共24层,83.48,平层/简装,695.0,望京花园西区,朝阳,西南,有,2021年08月17日 ,普通住宅 ,83253.47
2室2厅,高楼层/共27层,87.58,平层/精装,688.0,世华泊郡,朝阳,南,有,2021年08月17日 ,普通住宅 ,78556.75
2室1厅,低楼层/共16层,84.42,平层/简装,455.0,北辰福第六号院,朝阳,南北,有,2021年08月17日 ,普通住宅 ,53897.18
2室2厅,低楼层/共24层,89.82,平层/精装,845.0,中国铁建花语城,朝阳,南北,有,2021年08月16日 ,普通住宅 ,94077.04
2室1厅,高楼层/共28层,81.43,平层/精装,730.0,华严北里8号院,朝阳,西南,有,2021年08月15日 ,普通住宅 ,89647.55
2室1厅,中楼层/共6层,71.74,平层/精装,465.0,黄金苑,朝阳,南北,无,2021年08月14日 ,普通住宅 ,64817.4
2室1厅,底层/共11层,86.2,平层/简装,645.0,华严北里9号院,朝阳,东西,有,2021年08月14日 ,普通住宅 ,74825.99
2室1厅,中楼层/共11层,89.94,平层/精装,550.0,远洋一方花语苑,朝阳,南,有,2021年08月13日 ,普通住宅 ,61151.88
2室1厅,高楼层/共22层,72.27,平层/简装,345.0,金隅康惠园3号院,朝阳,南西,有,2021年08月11日 ,普通住宅 ,47737.65
2室1厅,低楼层/共21层,84.7,平层/精装,485.0,书香亭,朝阳,东北南,有,2021年08月11日 ,普通住宅 ,57260.92
2室2厅,高楼层/共26层,128.04,平层/精装,1294.0,珠江帝景,朝阳,南,有,2021年08月10日 ,普通住宅 ,101062.17
2室2厅,低楼层/共27层,114.83,平层/精装,1320.0,融科橄榄城三期,朝阳,南北,有,2021年08月10日 ,普通住宅 ,114952.54
2室2厅,中楼层/共28层,89.75,平层/简装,546.0,北京新天地三期,朝阳,南北,有,2021年08月09日 ,普通住宅 ,60835.65
2室2厅,底层/共7层,123.46,平层/精装,985.0,银谷美泉家园,朝阳,南北,有,2021年08月09日 ,普通住宅 ,79782.93
2室1厅,高楼层/共21层,87.49,平层/精装,460.0,金隅景和园,朝阳,南,有,2021年08月09日 ,普通住宅 ,52577.44
2室2厅,中楼层/共26层,140.48,平层/简装,1030.0,世纪嘉园,朝阳,东南,有,2021年08月09日 ,普通住宅 ,73320.05
2室1厅,中楼层/共30层,121.57,平层/简装,888.0,拂林园,朝阳,西南,有,2021年08月08日 ,普通住宅 ,73044.34
2室1厅,高楼层/共6层,56.15,平层/精装,303.0,管庄西里,朝阳,东西,无,2021年08月08日 ,普通住宅 ,53962.6
2室1厅,低楼层/共27层,83.76,平层/精装,660.0,望京新城,朝阳,东南,有,2021年08月08日 ,普通住宅 ,78796.56
2室2厅,中楼层/共27层,89.75,平层/简装,636.0,望京新城,朝阳,西南,有,2021年08月08日 ,普通住宅 ,70863.51
2室0厅,顶层/共5层,41.06,平层/简装,230.0,甘露家园,朝阳,南,无,2021年08月08日 ,普通住宅 ,56015.59
2室2厅,高楼层/共27层,126.81,平层/精装,925.0,林奥嘉园,朝阳,南北,有,2021年08月07日 ,普通住宅 ,72943.77
2室1厅,底层/共6层,76.47,平层/简装,348.0,观音景园一期,朝阳,南北,无,2021年08月07日 ,普通住宅 ,45508.04
2室2厅,高楼层/共14层,70.33,平层/精装,619.0,金泰先锋北区,朝阳,西北,有,2021年08月04日 ,普通住宅 ,88013.65
2室1厅,低楼层/共29层,95.12,平层/精装,665.0,朝阳园,朝阳,北,有,2021年08月03日 ,公寓 ,69911.69
2室1厅,中楼层/共22层,75.39,平层/简装,340.0,金隅康惠园3号院,朝阳,南,有,2021年08月01日 ,普通住宅 ,45098.82
2室1厅,中楼层/共25层,113.5,平层/精装,698.0,嘉多丽园,朝阳,东南,有,2021年07月31日 ,普通住宅 ,61497.8
2室2厅,中楼层/共11层,77.66,平层/精装,453.0,汇鸿家园,朝阳,南北,有,2021年07月30日 ,普通住宅 ,58331.19
2室2厅,低楼层/共30层,116.27,平层/简装,776.0,远洋天地二期,朝阳,西南,有,2021年07月30日 ,普通住宅 ,66741.21
2室1厅,低楼层/共24层,115.84,平层/精装,550.0,雅成一里,朝阳,东南北,有,2021年07月30日 ,普通住宅 ,47479.28
2室1厅,中楼层/共23层,140.63,平层/精装,1000.0,三里屯SOHO,朝阳,东,有,2021年07月29日 ,公寓 ,71108.58
2室1厅,中楼层/共25层,84.4,平层/精装,609.0,炫特嘉园三期,朝阳,东南,有,2021年07月27日 ,普通住宅 ,72156.4
2室1厅,低楼层/共7层,57.09,平层/精装,475.0,小关北里24号院,朝阳,南北,无,2021年07月26日 ,普通住宅 ,83201.96
2室2厅,中楼层/共18层,145.57,平层/精装,1660.0,泛海国际香海园,朝阳,南北,有,2021年07月25日 ,普通住宅 ,114034.49
2室2厅,顶层/共9层,102.26,跃层/简装,930.0,银谷美泉家园,朝阳,南北,有,2021年07月25日 ,普通住宅 ,90944.65
2室1厅,中楼层/共24层,91.69,平层/精装,735.0,芍药居北里,朝阳,东,有,2021年07月25日 ,普通住宅 ,80161.41
2室1厅,高楼层/共28层,93.95,平层/精装,1330.0,东湖湾三期,朝阳,南,有,2021年07月24日 ,普通住宅 ,141564.66
2室1厅,中楼层/共6层,73.57,平层/精装,609.0,南湖东园一区,朝阳,南北,无,2021年07月24日 ,普通住宅 ,82778.31
2室1厅,中楼层/共30层,79.77,平层/简装,540.0,晨光家园A区,朝阳,东南,有,2021年07月24日 ,普通住宅 ,67694.62
2室1厅,中楼层/共12层,85.9,平层/精装,465.0,富东嘉园,朝阳,南,有,2021年07月23日 ,普通住宅 ,54132.71
2室1厅,中楼层/共7层,74.34,平层/简装,545.0,望京西园一区,朝阳,东西,无,2021年07月21日 ,普通住宅 ,73311.81
2室1厅,底层/共6层,53.95,平层/精装,479.0,安苑东里三区,朝阳,南北,无,2021年07月21日 ,普通住宅 ,88785.91
2室1厅,低楼层/共24层,89.54,平层/简装,830.0,中国铁建花语城,朝阳,南北,有,2021年07月20日 ,普通住宅 ,92696.0
2室2厅,中楼层/共7层,92.51,平层/精装,639.0,望京西园一区,朝阳,南北,无,2021年07月19日 ,普通住宅 ,69073.61
2室0厅,中楼层/共5层,49.85,平层/精装,338.0,北苑村,朝阳,南,无,2021年07月16日 ,普通住宅 ,67803.41
2室1厅,低楼层/共16层,72.65,平层/精装,460.0,金台北街,朝阳,南北,有,2021年07月16日 ,普通住宅 ,63317.27
2室1厅,高楼层/共28层,117.35,平层/精装,995.0,季景沁园,朝阳,西,有,2021年07月15日 ,普通住宅 ,84789.09
2室1厅,顶层/共4层,40.33,平层/简装,325.0,小黄庄,朝阳,南北,无,2021年07月14日 ,普通住宅 ,80585.17
2室1厅,底层/共16层,61.94,平层/精装,550.0,安贞西里,朝阳,南,有,2021年07月11日 ,普通住宅 ,88795.61
2室1厅,中楼层/共26层,70.91,平层/简装,315.0,住欣家园,朝阳,西南,有,2021年07月11日 ,普通住宅 ,44422.51
2室1厅,中楼层/共28层,88.14,平层/简装,540.0,京棉新城二厂,朝阳,西北,有,2021年07月10日 ,普通住宅 ,61266.17
2室2厅,中楼层/共30层,125.25,平层/精装,835.0,万达广场公寓,朝阳,南北,有,2021年07月09日 ,公寓 ,66666.67
2室1厅,低楼层/共25层,92.28,平层/精装,560.0,沿海赛洛城五期,朝阳,西南,有,2021年07月09日 ,普通住宅 ,60684.87
2室1厅,低楼层/共22层,87.27,平层/精装,628.0,世安家园,朝阳,东南,有,2021年07月07日 ,普通住宅 ,71960.58
2室1厅,中楼层/共25层,68.82,平层/精装,215.0,旭辉奥都,朝阳,东北,有,2021年07月06日 ,公寓 ,31240.92
2室1厅,低楼层/共21层,87.96,平层/精装,806.0,嘉美风尚中心,朝阳,东南,有,2021年07月03日 ,普通住宅 ,91632.56
2室1厅,低楼层/共30层,114.05,平层/精装,830.0,上元君庭,朝阳,西,有,2021年07月02日 ,普通住宅 ,72775.1
2室1厅,中楼层/共14层,128.48,平层/精装,966.0,华鼎世家,朝阳,西南,有,2021年06月28日 ,普通住宅 ,75186.8
2室1厅,底层/共18层,65.42,平层/精装,538.0,裕民东里,朝阳,东南,有,2021年06月27日 ,普通住宅 ,82237.85
2室1厅,中楼层/共17层,67.14,暂无数据/精装,619.0,华贸城,朝阳,南北,有,2021年06月26日 ,普通住宅 ,92195.41
2室1厅,底层/共6层,65.19,平层/简装,460.0,安外北苑2号院,朝阳,南北,无,2021年06月23日 ,普通住宅 ,70562.97
2室1厅,低楼层/共16层,70.82,平层/精装,538.0,光熙门北里,朝阳,西北,有,2021年06月19日 ,普通住宅 ,75967.24
2室1厅,中楼层/共14层,83.43,平层/简装,570.0,中和家园,朝阳,东西,有,2021年06月13日 ,普通住宅 ,68320.75
2室1厅,顶层/共18层,80.18,平层/精装,665.0,和平西街1号院,朝阳,西南北,有,2021年06月13日 ,普通住宅 ,82938.39
2室1厅,中楼层/共20层,113.1,平层/精装,810.0,望京新城,朝阳,东南,有,2021年06月12日 ,普通住宅 ,71618.04
2室1厅,低楼层/共18层,96.41,复式/简装,588.0,后现代城C区,朝阳,西北,有,2021年06月11日 ,普通住宅 ,60989.52
2室2厅,高楼层/共22层,104.11,平层/精装,660.0,紫东苑,朝阳,南,有,2021年06月11日 ,普通住宅 ,63394.49
2室1厅,中楼层/共26层,86.63,平层/精装,980.0,富力城A区,朝阳,北,有,2021年06月10日 ,普通住宅 ,113124.78
2室1厅,中楼层/共22层,105.47,平层/精装,790.0,兴隆家园,朝阳,南,有,2021年06月10日 ,普通住宅 ,74902.82
2室2厅,低楼层/共21层,184.17,平层/精装,1300.0,万达大湖公馆,朝阳,南北,有,2021年06月10日 ,普通住宅 ,70586.96
2室1厅,高楼层/共15层,121.77,平层/精装,645.0,天天朝阳,朝阳,南北,有,2021年06月03日 ,普通住宅 ,52968.71
2室1厅,中楼层/共5层,45.42,平层/毛坯,329.0,和平街十二区,朝阳,西北,无,2021年06月02日 ,普通住宅 ,72435.05
2室1厅,中楼层/共26层,88.56,平层/精装,700.0,安慧北里逸园,朝阳,西南,有,2021年05月29日 ,普通住宅 ,79042.46
2室2厅,低楼层/共28层,129.64,平层/精装,1630.0,东湖湾三期,朝阳,南北,有,2021年05月28日 ,普通住宅 ,125732.8
2室2厅,中楼层/共10层,91.29,平层/简装,560.0,美然动力A2区,朝阳,南北,有,2021年05月26日 ,普通住宅 ,61342.97
2室1厅,顶层/共9层,95.78,平层/精装,790.0,银谷美泉家园,朝阳,南北,有,2021年05月24日 ,普通住宅 ,82480.68
2室1厅,低楼层/共24层,83.84,平层/精装,350.0,绿岛苑西区,朝阳,西南,有,2021年05月21日 ,普通住宅 ,41746.18
2室2厅,低楼层/共28层,92.45,平层/精装,820.0,澳洲康都,朝阳,西北,有,2021年05月17日 ,普通住宅 ,88696.59
2室2厅,高楼层/共28层,96.12,平层/简装,655.0,新天第,朝阳,北,有,2021年05月16日 ,普通住宅 ,68143.99
2室2厅,中楼层/共7层,123.08,平层/精装,1020.0,银谷美泉家园,朝阳,南北,有,2021年05月08日 ,普通住宅 ,82872.93
2室1厅,中楼层/共5层,76.4,平层/简装,298.0,双桥六号井,朝阳,南北,无,2021年05月07日 ,普通住宅 ,39005.24
2室1厅,中楼层/共11层,88.8,平层/精装,750.0,丽都壹号,朝阳,东,有,2021年05月05日 ,普通住宅 ,84459.46
2室1厅,低楼层/共18层,89.99,平层/精装,1130.0,远洋万和城B区,朝阳,南北,有,2021年04月25日 ,普通住宅 ,125569.51
2室1厅,高楼层/共26层,123.56,平层/简装,615.0,城市广场,朝阳,西北,有,2021年04月24日 ,公寓 ,49773.39
2室1厅,顶层/共3层,76.84,平层/简装,317.0,扬州水乡,朝阳,南北,无,2021年04月21日 ,普通住宅 ,41254.55
2室1厅,低楼层/共6层,57.33,平层/毛坯,470.0,三丰里小区,朝阳,南北,无,2021年04月16日 ,普通住宅 ,81981.51
2室1厅,高楼层/共28层,111.78,平层/精装,769.0,望京西园三区,朝阳,东南,有,2021年04月15日 ,普通住宅 ,68795.85
2室1厅,底层/共6层,63.99,平层/简装,619.0,安慧北里雅园,朝阳,南北,无,2021年04月12日 ,普通住宅 ,96733.86
2室1厅,中楼层/共19层,117.68,平层/精装,639.0,沿海赛洛城一期,朝阳,南北,有,2021年04月11日 ,普通住宅 ,54299.8
2室1厅,中楼层/共6层,81.53,平层/简装,697.0,华严北里小区,朝阳,东西,无,2021年04月02日 ,普通住宅 ,85490.0
2室1厅,低楼层/共26层,88.97,平层/精装,1030.0,富力城A区,朝阳,东南北,有,2021年03月28日 ,普通住宅 ,115769.36
2室1厅,低楼层/共26层,125.6,平层/精装,800.0,银领国际,朝阳,东南北,有,2021年03月25日 ,普通住宅 ,63694.27
2室1厅,顶层/共26层,108.57,平层/精装,1210.0,东湖湾二期,朝阳,南北,有,2021年03月22日 ,普通住宅 ,111448.83
2室1厅,中楼层/共24层,87.82,平层/简装,549.0,梵谷水郡,朝阳,东南北,有,2021年03月22日 ,普通住宅 ,62514.23
2室1厅,低楼层/共33层,102.69,平层/简装,625.0,苹果社区北区,朝阳,西,有,2021年03月13日 ,公寓（住宅） ,60862.79
2室1厅,高楼层/共12层,87.87,平层/精装,558.0,花家地西里一区,朝阳,东西,有,2021年03月10日 ,普通住宅 ,63502.9
2室2厅,高楼层/共10层,131.87,平层/精装,895.0,和乔丽晶一期,朝阳,西北,有,2021年01月11日 ,普通住宅 ,67869.87
2室1厅,中楼层/共32层,88.2,平层/精装,550.0,天居园,朝阳,西,有,2020年12月31日 ,普通住宅 ,62358.28
2室1厅,低楼层/共27层,116.03,平层/精装,1050.0,天润福熙大道,朝阳,南北,有,2020年11月28日 ,普通住宅 ,90493.84
2室2厅,高楼层/共6层,76.16,平层/简装,592.0,澳林春天一期,朝阳,南北,无,2020年10月08日 ,普通住宅 ,77731.09
2室1厅,地下室/共7层,49.45,平层/简装,262.0,安慧东里,朝阳,东西,无,2020年09月19日 ,普通住宅 ,52982.81
2室1厅,底层/共25层,117.01,平层/精装,580.0,嘉多丽园,朝阳,西南,有,2020年08月19日 ,普通住宅 ,49568.41
2室1厅,低楼层/共24层,82.13,平层/精装,320.0,京通苑,朝阳,东南,有,2020年06月19日 ,普通住宅 ,38962.62
2室0厅,中楼层/共5层,43.82,平层/简装,209.0,东柳西里,朝阳,南北,无,2020年06月16日 ,普通住宅 ,47695.12
2室1厅,底层/共24层,89.09,平层/简装,839.0,CBD总部公寓二期,朝阳,南,有,2020年05月27日 ,普通住宅 ,94174.43
2室1厅,顶层/共5层,48.98,平层/简装,280.0,芳园里,朝阳,西南东北,无,2020年05月06日 ,普通住宅 ,57166.19
2室1厅,低楼层/共27层,85.29,平层/精装,715.0,世华泊郡,朝阳,南,有,2019年04月15日 ,普通住宅 ,83831.63
2室2厅,底层/共6层,142.18,平层/精装,1460.0,胜古馨园,朝阳,南北,有,2019年03月07日 ,普通住宅 ,102686.74
2室1厅,中楼层/共24层,124.19,复式/精装,459.0,翠成馨园E区,朝阳,南北,有,2021年09月13日 ,普通住宅 ,36959.5
1室1厅,低楼层/共24层,80.07,平层/简装,428.0,美利山,朝阳,西北,有,2021年08月29日 ,普通住宅 ,53453.23
1室1厅,中楼层/共24层,82.64,平层/精装,425.0,美利山,朝阳,西北,有,2021年08月15日 ,普通住宅 ,51427.88
1室1厅,中楼层/共24层,77.15,平层/精装,438.0,美利山,朝阳,西,有,2021年04月28日 ,普通住宅 ,56772.52
3室2厅,中楼层/共9层,130.6,平层/简装,675.0,壹线国际,朝阳,南北,有,2021年11月27日 ,普通住宅 ,51684.53
3室2厅,低楼层/共23层,150.24,平层/简装,930.0,远洋天地三期,朝阳,南北,有,2021年11月23日 ,普通住宅 ,61900.96
3室2厅,中楼层/共14层,134.67,平层/精装,1130.0,远洋天地一期,朝阳,东西,有,2021年11月19日 ,普通住宅 ,83908.81
3室2厅,中楼层/共30层,135.8,平层/简装,850.0,远洋天地二期,朝阳,西北,有,2021年11月19日 ,普通住宅 ,62592.05
3室1厅,中楼层/共7层,83.9,平层/简装,420.0,福怡苑,朝阳,南北,无,2021年11月17日 ,普通住宅 ,50059.59
3室1厅,低楼层/共14层,88.22,平层/精装,420.0,远洋一方润园6号院,朝阳,北南,有,2021年11月14日 ,普通住宅 ,47608.25
3室1厅,底层/共6层,70.88,平层/简装,375.0,甘露园南里,朝阳,东西,无,2021年11月06日 ,普通住宅 ,52906.32
3室1厅,底层/共6层,78.24,平层/精装,380.0,周井大院,朝阳,南北,无,2021年11月05日 ,普通住宅 ,48568.51
3室1厅,高楼层/共14层,88.22,平层/简装,420.0,远洋一方润园6号院,朝阳,南北,有,2021年10月26日 ,普通住宅 ,47608.25
3室1厅,低楼层/共15层,88.29,平层/精装,445.0,远洋一方润园6号院,朝阳,南北,有,2021年10月26日 ,普通住宅 ,50402.08
3室2厅,高楼层/共22层,156.21,平层/精装,1178.0,世桥国贸,朝阳,南,有,2021年10月08日 ,普通住宅 ,75411.31
3室1厅,高楼层/共6层,76.9,平层/精装,392.0,烟厂宿舍,朝阳,东南北,无,2021年09月02日 ,普通住宅 ,50975.29
3室1厅,低楼层/共22层,147.14,平层/精装,960.0,盛世嘉园,朝阳,东南北,有,2021年09月01日 ,普通住宅 ,65243.99
3室1厅,低楼层/共33层,198.98,平层/精装,1910.0,金地国际花园,朝阳,南北,有,2021年08月27日 ,公寓 ,95989.55
3室1厅,低楼层/共14层,115.55,暂无数据/精装,413.0,后现代城B区,朝阳,西北,有,2021年07月31日 ,普通住宅 ,35742.1
3室1厅,低楼层/共18层,81.03,平层/简装,419.0,劲松南路,朝阳,东南北,有,2021年07月31日 ,普通住宅 ,51709.24
3室1厅,底层/共6层,76.97,平层/精装,435.0,甘露园南里,朝阳,东西北,无,2021年07月31日 ,普通住宅 ,56515.53
3室1厅,高楼层/共26层,190.15,平层/精装,1090.0,燕华苑,朝阳,东北,有,2021年06月29日 ,普通住宅 ,57323.17
3室2厅,低楼层/共28层,143.1,平层/精装,945.0,现代城,朝阳,西,有,2021年06月26日 ,普通住宅 ,66037.74
3室2厅,低楼层/共21层,124.6,平层/精装,1100.0,东恒时代二期,朝阳,南北,有,2021年06月24日 ,普通住宅 ,88282.5
3室1厅,中楼层/共12层,66.6,平层/简装,415.0,农光东里,朝阳,南北,有,2021年06月18日 ,普通住宅 ,62312.31
3室1厅,高楼层/共20层,77.85,平层/简装,750.0,朝阳门南大街,朝阳,东南,有,2021年06月01日 ,普通住宅 ,96339.11
3室1厅,顶层/共20层,88.37,平层/简装,430.0,东泽园,朝阳,南西,有,2021年05月08日 ,普通住宅 ,48659.05
1室1厅,中楼层/共5层,67.0,平层/简装,610.0,光大名筑,朝阳,东西,无,2021年11月26日 ,普通住宅 ,91044.78
1室1厅,低楼层/共6层,57.8,平层/精装,310.0,建东苑,朝阳,南北,无,2021年11月25日 ,普通住宅 ,53633.22
1室1厅,高楼层/共24层,52.45,平层/精装,460.0,力鸿花园,朝阳,北,有,2021年11月25日 ,普通住宅 ,87702.57
1室1厅,低楼层/共11层,68.76,平层/精装,495.0,炫特嘉园三期,朝阳,南,有,2021年11月24日 ,普通住宅 ,71989.53
1室1厅,低楼层/共18层,54.57,平层/简装,330.0,石佛营东里小区,朝阳,东,有,2021年11月24日 ,普通住宅 ,60472.79
1室0厅,低楼层/共32层,50.02,平层/简装,338.0,天畅园,朝阳,东北,有,2021年11月23日 ,普通住宅 ,67572.97
2室1厅,中楼层/共9层,88.13,平层/简装,370.0,金隅康惠园1号院,朝阳,南北,有,2021年11月22日 ,普通住宅 ,41983.43
1室1厅,中楼层/共12层,50.7,平层/简装,263.0,双龙南里,朝阳,西南东北,有,2021年11月21日 ,普通住宅 ,51873.77
1室1厅,低楼层/共7层,55.72,平层/精装,309.0,天泰定福苑,朝阳,南北,无,2021年11月21日 ,普通住宅 ,55455.85
1室1厅,高楼层/共18层,60.74,平层/简装,325.0,福润四季A区,朝阳,南,有,2021年11月19日 ,普通住宅 ,53506.75
1室1厅,低楼层/共27层,69.09,平层/精装,485.0,世华泊郡,朝阳,南,有,2021年11月17日 ,普通住宅 ,70198.29
1室1厅,低楼层/共21层,69.12,平层/精装,580.0,东恒时代二期,朝阳,西北,有,2021年11月17日 ,普通住宅 ,83912.04
1室1厅,低楼层/共28层,69.54,平层/精装,260.0,方恒国际中心,朝阳,东北,有,2021年11月17日 ,普通住宅 ,37388.55
1室1厅,中楼层/共28层,50.26,平层/精装,240.0,金隅丽景园,朝阳,东,有,2021年11月17日 ,普通住宅 ,47751.69
1室1厅,低楼层/共18层,59.04,平层/精装,270.0,福润四季B区,朝阳,东,有,2021年11月14日 ,普通住宅 ,45731.71
1室1厅,低楼层/共20层,57.6,平层/精装,495.0,青年汇佳园,朝阳,南,有,2021年11月14日 ,普通住宅 ,85937.5
1室1厅,高楼层/共15层,66.3,平层/精装,583.0,华纺易城,朝阳,东,有,2021年11月14日 ,普通住宅 ,87933.63
1室1厅,高楼层/共19层,69.11,平层/精装,460.0,沿海赛洛城一期,朝阳,南,有,2021年11月14日 ,普通住宅 ,66560.56
1室1厅,高楼层/共22层,62.18,平层/精装,345.0,百子湾家园二区,朝阳,北,有,2021年11月14日 ,普通住宅 ,55484.08
1室1厅,高楼层/共25层,69.84,平层/简装,495.0,慧忠北里第二社区,朝阳,东南,有,2021年11月13日 ,普通住宅 ,70876.29
2室1厅,中楼层/共5层,87.21,平层/简装,595.0,通惠家园,朝阳,南北,无,2021年11月13日 ,普通住宅 ,68226.12
1室0厅,顶层/共28层,67.78,平层/精装,538.0,澳洲康都,朝阳,南,有,2021年11月12日 ,普通住宅 ,79374.45
1室1厅,高楼层/共20层,57.6,平层/精装,520.0,青年汇佳园,朝阳,南,有,2021年11月10日 ,普通住宅 ,90277.78
1室1厅,底层/共18层,60.61,平层/简装,269.0,福润四季B区,朝阳,东北,有,2021年11月10日 ,普通住宅 ,44382.12
2室2厅,顶层/共6层,75.27,复式/精装,788.0,金地名京,朝阳,东西,有,2021年11月10日 ,普通住宅 ,104689.78
1室1厅,中楼层/共11层,69.41,平层/简装,486.0,炫特嘉园三期,朝阳,南北,有,2021年11月08日 ,普通住宅 ,70018.73
1室1厅,中楼层/共13层,65.69,平层/精装,510.0,青年汇佳园,朝阳,东北,有,2021年11月07日 ,普通住宅 ,77637.39
1室1厅,中楼层/共22层,66.05,平层/精装,590.0,夏都盈座,朝阳,南,有,2021年11月06日 ,普通住宅 ,89326.27
2室1厅,中楼层/共15层,72.59,平层/简装,370.0,朝阳新城六区,朝阳,东,有,2021年11月06日 ,普通住宅 ,50971.21
1室1厅,顶层/共6层,56.43,平层/简装,256.0,瑞祥里,朝阳,东东北,无,2021年11月05日 ,普通住宅 ,45365.94
1室0厅,中楼层/共20层,59.16,平层/精装,335.0,苹果社区北区,朝阳,北,有,2021年11月04日 ,普通住宅 ,56626.1
1室1厅,中楼层/共7层,53.0,暂无数据/精装,520.0,芍药居北里,朝阳,南北,无,2021年11月04日 ,普通住宅 ,98113.21
1室1厅,中楼层/共22层,65.18,平层/简装,345.0,朝阳新城四区,朝阳,南,有,2021年11月03日 ,普通住宅 ,52930.35
1室1厅,高楼层/共14层,54.17,平层/精装,298.0,甘露西园,朝阳,西南,有,2021年11月02日 ,普通住宅 ,55012.0
1室1厅,高楼层/共22层,55.5,平层/精装,259.0,东一时区,朝阳,东南,有,2021年11月02日 ,普通住宅 ,46666.67
1室1厅,低楼层/共18层,59.44,平层/精装,330.0,农光南路,朝阳,南,有,2021年10月31日 ,普通住宅 ,55518.17
1室1厅,高楼层/共24层,68.76,平层/精装,612.0,季景沁园,朝阳,西北,有,2021年10月28日 ,普通住宅 ,89005.24
2室1厅,低楼层/共6层,49.51,平层/精装,379.0,静安里,朝阳,南,无,2021年10月28日 ,普通住宅 ,76550.19
1室1厅,中楼层/共24层,56.39,平层/精装,570.0,主场,朝阳,西南,有,2021年10月28日 ,普通住宅 ,101081.75
1室1厅,高楼层/共23层,60.66,平层/简装,310.0,金隅悦和园,朝阳,南,有,2021年10月28日 ,普通住宅 ,51104.52
1室1厅,中楼层/共25层,68.56,平层/简装,485.0,慧忠北里第二社区,朝阳,西南,有,2021年10月27日 ,普通住宅 ,70740.96
1室1厅,中楼层/共29层,51.49,平层/精装,245.0,首开畅心园,朝阳,南,有,2021年10月27日 ,普通住宅 ,47582.05
1室1厅,中楼层/共6层,65.81,平层/简装,348.0,观音惠园,朝阳,南,无,2021年10月27日 ,普通住宅 ,52879.5
1室1厅,中楼层/共15层,63.06,平层/精装,482.0,后现代城B区,朝阳,南,有,2021年10月27日 ,普通住宅 ,76435.14
1室0厅,中楼层/共25层,63.64,平层/精装,576.0,宝星国际二期,朝阳,南,有,2021年10月26日 ,普通住宅 ,90509.11
1室0厅,高楼层/共21层,52.63,平层/简装,258.0,晶都国际,朝阳,西北,有,2021年10月26日 ,普通住宅 ,49021.47
1室1厅,低楼层/共22层,60.25,平层/精装,552.0,苹果社区南区,朝阳,北,有,2021年10月26日 ,普通住宅 ,91618.26
2室1厅,顶层/共6层,75.6,平层/精装,399.0,马南里,朝阳,南北,无,2021年10月25日 ,普通住宅 ,52777.78
1室1厅,低楼层/共28层,65.93,平层/精装,695.0,富力城A区,朝阳,西北,有,2021年10月25日 ,普通住宅 ,105414.83
1室1厅,高楼层/共28层,51.08,平层/精装,285.0,首开畅心园,朝阳,南,有,2021年10月25日 ,普通住宅 ,55794.83
1室0厅,低楼层/共21层,52.45,平层/精装,481.0,时代国际嘉园,朝阳,西,有,2021年10月25日 ,普通住宅 ,91706.39
2室1厅,顶层/共27层,77.49,平层/精装,678.0,东恒时代三期,朝阳,东北,有,2021年10月25日 ,普通住宅 ,87495.16
1室1厅,中楼层/共6层,56.43,平层/精装,260.0,瑞祥里,朝阳,东东北,无,2021年10月24日 ,普通住宅 ,46074.78
1室1厅,高楼层/共18层,52.12,平层/简装,346.0,平乐园小区,朝阳,南,有,2021年10月22日 ,普通住宅 ,66385.26
